system:index,B11,B12,B2,B3,B4,B8,ID,Latitude,Longitude,.geo
00000000000000001e05,3575.7272727272725,2841.705882352941,609.0062111801242,992.6066666666667,1824.6236559139784,2529.880341880342,YVRNR3,-29.814800262451172,23.95009994506836,"{""type"":""Point"",""coordinates"":[23.950099945068356,-29.81480026245117]}"
000000000000000022ee,3478.6,2649.6363636363635,650.7,1051.0,1813.5,2521.3846153846152,9HVD08,-29.787399291992188,23.951499938964844,"{""type"":""Point"",""coordinates"":[23.951499938964844,-29.78739929199219]}"
000000000000000022e5,3559.2727272727275,2857.0,675.0172413793103,990.7102803738318,1489.8260869565217,2224.5714285714284,I182R6,-29.82110023498535,23.952699661254883,"{""type"":""Point"",""coordinates"":[23.952699661254883,-29.821100234985355]}"
000000000000000022f1,3696.3636363636365,3055.5,735.3125,1104.7,1615.888888888889,2282.6363636363635,M48IJM,-29.76849937438965,23.952999114990234,"{""type"":""Point"",""coordinates"":[23.952999114990238,-29.76849937438965]}"
000000000000000022e0,3719.375,2792.4,670.7482014388489,1055.8852459016393,1738.0,2609.6363636363635,Z1B988,-29.835500717163086,23.953800201416016,"{""type"":""Point"",""coordinates"":[23.95380020141602,-29.835500717163086]}"
000000000000000022f0,3726.3333333333335,3085.181818181818,800.1014492753624,1198.6,1713.1666666666667,2478.125,90L2D4,-29.768699645996094,23.953899383544922,"{""type"":""Point"",""coordinates"":[23.953899383544925,-29.768699645996094]}"
00000000000000001e06,3308.3684210526317,2544.1363636363635,609.6428571428571,928.2167832167833,1628.4,2466.160714285714,6VT7TJ,-29.813600540161133,23.95400047302246,"{""type"":""Point"",""coordinates"":[23.95400047302246,-29.813600540161133]}"
000000000000000022e7,3501.6944444444443,2856.8571428571427,605.85,988.8850574712644,1821.4324324324325,2596.4587155963304,MJHCUW,-29.815000534057617,23.95439910888672,"{""type"":""Point"",""coordinates"":[23.95439910888672,-29.81500053405762]}"
000000000000000022df,3666.1481481481483,2829.214285714286,793.9719626168225,1244.825,1953.2972972972973,2783.883333333333,Z0F3KH,-29.842500686645508,23.954599380493164,"{""type"":""Point"",""coordinates"":[23.954599380493164,-29.84250068664551]}"
000000000000000022e6,3573.090909090909,2934.4210526315787,672.1769911504425,989.2409638554217,1571.9322033898304,2266.3636363636365,IWO86Q,-29.819799423217773,23.975400924682617,"{""type"":""Point"",""coordinates"":[23.97540092468262,-29.819799423217777]}"
00000000000000001e08,3770.6666666666665,2936.3333333333335,624.0263157894736,1040.3870967741937,1971.7333333333333,2758.0,USMUW1,-29.776500701904297,23.978200912475586,"{""type"":""Point"",""coordinates"":[23.978200912475586,-29.7765007019043]}"
00000000000000001e09,3416.6,2725.0,595.8,989.4,1842.857142857143,2491.25,I8H0OT,-29.77429962158203,23.978300094604492,"{""type"":""Point"",""coordinates"":[23.978300094604496,-29.774299621582035]}"
00000000000000001e02,3726.184210526316,2928.782608695652,673.8245614035088,1060.1263157894737,1950.3934426229507,2674.7619047619046,D273AU,-29.837299346923828,23.980899810791016,"{""type"":""Point"",""coordinates"":[23.98089981079102,-29.837299346923825]}"
00000000000000001f34,3141.5,2895.083333333333,751.7,902.8333333333333,1171.0,1751.5,9U939R,-15.82726001739502,26.086219787597656,"{""type"":""Point"",""coordinates"":[26.086219787597656,-15.82726001739502]}"
00000000000000001f36,2445.25,1959.4,599.0,792.625,1001.5,1861.2222222222222,C97RFN,-15.826800346374512,26.091999053955078,"{""type"":""Point"",""coordinates"":[26.091999053955078,-15.826800346374513]}"
00000000000000001f2c,2572.0,2167.583333333333,689.3636363636364,908.7272727272727,1105.0,2245.892857142857,TP767X,-15.856080055236816,26.096269607543945,"{""type"":""Point"",""coordinates"":[26.096269607543945,-15.856080055236816]}"
000000000000000023ec,3318.833333333333,2799.2,526.1818181818181,752.5,925.7666666666667,2349.75,5Q6SQ8,-15.897470474243164,26.102140426635742,"{""type"":""Point"",""coordinates"":[26.102140426635742,-15.897470474243164]}"
00000000000000001f29,4038.5714285714284,3766.75,910.1,1245.0,1576.8,2429.0,OJYTBD,-15.872170448303223,26.102649688720703,"{""type"":""Point"",""coordinates"":[26.1026496887207,-15.872170448303223]}"
000000000000000023f5,3491.75,3518.375,927.6923076923077,1125.3,1407.4,2078.3684210526317,21SYEV,-15.854789733886719,26.109130859375,"{""type"":""Point"",""coordinates"":[26.109130859375004,-15.854789733886724]}"
000000000000000023f4,3204.2,2961.833333333333,795.0869565217391,991.0,1317.2941176470588,1973.25,LQ2M52,-15.85713005065918,26.110639572143555,"{""type"":""Point"",""coordinates"":[26.11063957214356,-15.857130050659181]}"
000000000000000023ed,4136.4,3701.5,1005.7272727272727,1359.5714285714287,1766.0,2742.8571428571427,SEK3JN,-15.897359848022461,26.11107063293457,"{""type"":""Point"",""coordinates"":[26.11107063293457,-15.89735984802246]}"
00000000000000001f2e,3111.6666666666665,2680.8333333333335,733.030303030303,868.0434782608696,1111.5,1896.0,15BL00,-15.850769996643066,26.114540100097656,"{""type"":""Point"",""coordinates"":[26.11454010009766,-15.850769996643065]}"
00000000000000001f2f,3296.5166666666664,2811.7,742.88,929.1428571428571,1255.5384615384614,1985.25,7SWV1O,-15.850740432739258,26.116199493408203,"{""type"":""Point"",""coordinates"":[26.1161994934082,-15.85074043273926]}"
00000000000000001f25,3287.6666666666665,2955.6666666666665,823.6666666666666,1027.0,1307.0,1988.6666666666667,SR9R7R,-15.897459983825684,26.117130279541016,"{""type"":""Point"",""coordinates"":[26.11713027954102,-15.897459983825687]}"
00000000000000001f2a,3000.0,2894.1428571428573,734.695652173913,924.6,1176.9411764705883,1863.2,1N8VDG,-15.870010375976562,26.118440628051758,"{""type"":""Point"",""coordinates"":[26.11844062805176,-15.870010375976562]}"
00000000000000001f2b,2969.5,2558.0,663.1052631578947,873.3636363636364,1055.6666666666667,1820.0,92902S,-15.869170188903809,26.121599197387695,"{""type"":""Point"",""coordinates"":[26.121599197387695,-15.869170188903812]}"
000000000000000023f9,2802.5,2374.0,600.40625,795.96,1011.5,1563.857142857143,I3X5JH,-15.829190254211426,26.122440338134766,"{""type"":""Point"",""coordinates"":[26.12244033813477,-15.829190254211426]}"
000000000000000023f1,3399.666666666667,3327.25,1056.9411764705883,1313.6470588235295,1755.076923076923,2392.8,PDDINR,-15.876700401306152,26.134809494018555,"{""type"":""Point"",""coordinates"":[26.13480949401855,-15.876700401306152]}"
00000000000000001f35,817.6666666666666,512.7062937062938,482.5769230769231,608.0,542.8571428571429,944.6666666666667,1ROJ4I,-15.82688045501709,26.1356201171875,"{""type"":""Point"",""coordinates"":[26.1356201171875,-15.826880455017088]}"
000000000000000023fa,817.6666666666666,512.7062937062938,482.5769230769231,608.0,542.8571428571429,944.6666666666667,VAFCLI,-15.82688045501709,26.1356201171875,"{""type"":""Point"",""coordinates"":[26.1356201171875,-15.826880455017088]}"
00000000000000001f33,3287.6666666666665,2312.4285714285716,682.1818181818181,923.75,1183.0,2472.25,BG6PIL,-15.828310012817383,26.135730743408203,"{""type"":""Point"",""coordinates"":[26.135730743408203,-15.82831001281738]}"
000000000000000023ef,2586.7333333333336,2247.0,606.1071428571429,801.1081081081081,983.1052631578947,1760.0,02C3Q5,-15.893389701843262,26.136749267578125,"{""type"":""Point"",""coordinates"":[26.136749267578125,-15.89338970184326]}"
000000000000000023f2,2927.8,2923.0,673.5294117647059,868.5,1118.5882352941176,1888.6666666666667,Y60BO6,-15.87539005279541,26.138229370117188,"{""type"":""Point"",""coordinates"":[26.138229370117188,-15.875390052795415]}"
000000000000000023f3,2680.75,2677.4,673.9333333333333,856.0,1057.6666666666667,1813.0,6DLLVV,-15.874899864196777,26.138750076293945,"{""type"":""Point"",""coordinates"":[26.138750076293945,-15.874899864196783]}"
00000000000000001f32,2634.0,1918.375,611.8333333333334,802.1052631578947,943.1428571428571,1943.5833333333333,1ASIIZ,-15.830960273742676,26.139909744262695,"{""type"":""Point"",""coordinates"":[26.139909744262695,-15.83096027374268]}"
000000000000000023f7,2634.0,1918.375,611.8333333333334,802.1052631578947,943.1428571428571,1943.5833333333333,A6IXW1,-15.830960273742676,26.139909744262695,"{""type"":""Point"",""coordinates"":[26.139909744262695,-15.83096027374268]}"
000000000000000023ee,3071.375,2902.6,819.4545454545455,983.3333333333334,1251.3333333333333,2031.1666666666665,H1EYL3,-15.896329879760742,26.142030715942383,"{""type"":""Point"",""coordinates"":[26.142030715942383,-15.896329879760742]}"
000000000000000023fb,2999.6666666666665,2430.333333333333,802.7058823529412,1013.2857142857143,1294.8,1905.0,2QYVOF,-15.825739860534668,26.142040252685547,"{""type"":""Point"",""coordinates"":[26.14204025268555,-15.82573986053467]}"
000000000000000023f0,3264.4333333333334,3182.5,892.2355769230769,1153.6375,1502.0,2325.777777777778,LID9U1,-15.876729965209961,26.14221954345703,"{""type"":""Point"",""coordinates"":[26.142219543457028,-15.876729965209961]}"
000000000000000023f8,2539.5384615384614,1998.2222222222222,675.5357142857143,866.7631578947369,1122.1333333333334,1818.2692307692307,PZLDQK,-15.829259872436523,26.143030166625977,"{""type"":""Point"",""coordinates"":[26.14303016662598,-15.829259872436525]}"
00000000000000001f2d,2898.2,2450.4285714285716,568.1825396825396,740.0384615384615,929.6666666666666,1895.4444444444443,QZY40A,-15.852160453796387,26.14311981201172,"{""type"":""Point"",""coordinates"":[26.14311981201172,-15.852160453796387]}"
00000000000000001f26,3049.0,2834.6,752.0666666666667,942.6666666666666,1199.3333333333333,2065.75,RGNWVP,-15.89525032043457,26.143770217895508,"{""type"":""Point"",""coordinates"":[26.143770217895508,-15.89525032043457]}"
00000000000000001f31,2677.8888888888887,2209.625,541.3157894736842,670.5416666666666,860.5263157894736,1697.3333333333333,I27V06,-15.849390029907227,26.148099899291992,"{""type"":""Point"",""coordinates"":[26.14809989929199,-15.849390029907225]}"
00000000000000001f30,2822.0,2168.5,596.0,754.0,944.75,2165.5714285714284,JLEA5A,-15.850279808044434,26.15937042236328,"{""type"":""Point"",""coordinates"":[26.15937042236328,-15.850279808044435]}"
00000000000000001f28,2927.0,2515.0,686.4,854.0,1137.3333333333333,2072.0,H6NAYJ,-15.873290061950684,26.162729263305664,"{""type"":""Point"",""coordinates"":[26.162729263305664,-15.873290061950687]}"
00000000000000001f27,2886.0,2437.0,686.2857142857143,868.6,1160.0,2034.0,WCNHYM,-15.88877010345459,26.16374969482422,"{""type"":""Point"",""coordinates"":[26.16374969482422,-15.88877010345459]}"
000000000000000023f6,2762.5,2307.0,614.75,805.1428571428571,943.0,1994.0,60WN3N,-15.845439910888672,26.16408920288086,"{""type"":""Point"",""coordinates"":[26.16408920288086,-15.845439910888674]}"
00000000000000001e3b,3377.5,2691.75,709.0,1085.0,1473.1666666666665,2695.0,X248P1,-23.006559371948242,26.391830444335938,"{""type"":""Point"",""coordinates"":[26.391830444335938,-23.006559371948246]}"
00000000000000001e38,3740.5,3081.75,691.6666666666666,1082.5,1665.0,2809.0,5G3NJW,-23.008880615234375,26.392789840698242,"{""type"":""Point"",""coordinates"":[26.392789840698242,-23.008880615234375]}"
00000000000000001e3a,3642.25,2858.0,714.0,1090.3333333333333,1780.75,2806.0,9TDKFR,-23.006790161132812,26.39413070678711,"{""type"":""Point"",""coordinates"":[26.39413070678711,-23.006790161132812]}"
00000000000000002315,3985.666666666667,3271.166666666667,727.875,1075.0,1644.0,2741.0,FM0VZ5,-23.073699951171875,26.395320892333984,"{""type"":""Point"",""coordinates"":[26.395320892333984,-23.07369995117187]}"
00000000000000001e35,3902.25,3220.75,545.0,910.5,1579.0,2823.25,7RI5RA,-23.02972984313965,26.3953800201416,"{""type"":""Point"",""coordinates"":[26.395380020141598,-23.02972984313965]}"
00000000000000001e2b,3755.0,3048.5,683.8,1003.0,1397.0,2610.0,HHROB2,-23.07349967956543,26.39682960510254,"{""type"":""Point"",""coordinates"":[26.396829605102536,-23.07349967956543]}"
00000000000000001e36,3129.0,2326.5,524.875,840.7142857142857,1200.6666666666667,2902.0,9AADQ2,-23.027790069580078,26.398479461669922,"{""type"":""Point"",""coordinates"":[26.398479461669922,-23.027790069580078]}"
00000000000000002321,3664.0,2841.0,711.5714285714286,1074.0,1639.0,2808.8,UEQTPA,-23.006519317626953,26.39954948425293,"{""type"":""Point"",""coordinates"":[26.399549484252926,-23.006519317626953]}"
0000000000000000231d,4231.333333333333,3511.6666666666665,623.6818181818181,1054.547619047619,2035.2,2933.4285714285716,37I7AU,-23.015520095825195,26.413570404052734,"{""type"":""Point"",""coordinates"":[26.413570404052734,-23.015520095825195]}"
00000000000000001e2d,4212.0,3522.375,685.6,1167.6,1978.25,3181.0,950HWS,-23.057790756225586,26.417070388793945,"{""type"":""Point"",""coordinates"":[26.41707038879394,-23.057790756225586]}"
00000000000000001e2f,3761.5,2875.0,636.1428571428571,1051.0,1677.0,2989.3333333333335,UNLK99,-23.053510665893555,26.41762924194336,"{""type"":""Point"",""coordinates"":[26.417629241943363,-23.053510665893555]}"
00000000000000001e37,4292.583333333334,3562.5,682.0909090909091,1101.5555555555557,2138.5,3068.3888888888887,24PLW7,-23.011140823364258,26.41798973083496,"{""type"":""Point"",""coordinates"":[26.41798973083496,-23.011140823364254]}"
0000000000000000231e,4292.583333333334,3562.5,682.0909090909091,1101.5555555555557,2138.5,3068.3888888888887,4RBUGX,-23.011140823364258,26.41798973083496,"{""type"":""Point"",""coordinates"":[26.41798973083496,-23.011140823364254]}"
00000000000000002320,4115.5,3598.25,467.0,848.5294117647059,1844.0,2739.6666666666665,5MMNRU,-23.009300231933594,26.41819953918457,"{""type"":""Point"",""coordinates"":[26.418199539184574,-23.009300231933597]}"
00000000000000002316,3908.0,3034.5,832.0,1216.5,1784.0,2913.0,D1N39H,-23.070579528808594,26.41839027404785,"{""type"":""Point"",""coordinates"":[26.418390274047855,-23.070579528808597]}"
00000000000000001e2a,3794.25,3371.5,661.0,990.0,1357.0,2710.333333333333,3TAAL0,-23.07646942138672,26.41931915283203,"{""type"":""Point"",""coordinates"":[26.41931915283203,-23.07646942138672]}"
00000000000000002313,3794.25,3371.5,661.0,990.0,1357.0,2710.333333333333,NGCNWC,-23.07646942138672,26.41931915283203,"{""type"":""Point"",""coordinates"":[26.41931915283203,-23.07646942138672]}"
00000000000000001e31,3911.75,3075.875,655.4285714285714,1076.8,1820.0,2953.6666666666665,1SHV3N,-23.032560348510742,26.420989990234375,"{""type"":""Point"",""coordinates"":[26.42098999023438,-23.032560348510746]}"
0000000000000000231a,3911.5,3250.166666666667,654.6666666666666,1041.0,1817.5,2858.4,1WO96G,-23.05847930908203,26.437379837036133,"{""type"":""Point"",""coordinates"":[26.437379837036136,-23.058479309082035]}"
00000000000000001e33,2705.0,2058.0,523.25,806.125,1026.0,2164.0,IQSO74,-23.030330657958984,26.437589645385742,"{""type"":""Point"",""coordinates"":[26.437589645385746,-23.030330657958984]}"
00000000000000001e2e,3691.0,3022.0,626.7777777777778,1003.9230769230769,1628.0,2726.4,1YSE31,-23.056640625,26.438730239868164,"{""type"":""Point"",""coordinates"":[26.438730239868164,-23.056640625]}"
0000000000000000231c,4493.0,3650.0,814.2666666666667,1325.2,2131.5,3311.0,K4ETOT,-23.032320022583008,26.440969467163086,"{""type"":""Point"",""coordinates"":[26.440969467163086,-23.03232002258301]}"
00000000000000001e30,3683.0,2869.75,626.1111111111111,1006.4444444444445,1520.0,2764.0,8CLNU3,-23.052330017089844,26.442520141601562,"{""type"":""Point"",""coordinates"":[26.442520141601562,-23.052330017089844]}"
00000000000000002322,4304.3,3965.75,938.75,1476.5714285714287,2344.6,3045.0,QJLWWU,-23.00634002685547,26.443130493164062,"{""type"":""Point"",""coordinates"":[26.443130493164062,-23.00634002685547]}"
00000000000000001e5c,3251.4166666666665,2350.9444444444443,607.1111111111111,800.52,1179.837837837838,2269.705882352941,TS1U50,-21.729799270629883,26.455400466918945,"{""type"":""Point"",""coordinates"":[26.45540046691894,-21.72979927062988]}"
00000000000000002337,2995.8846153846152,2454.4285714285716,849.0263157894736,1070.888888888889,1389.3684210526317,2125.9607843137255,GDDNZ1,-21.77790069580078,26.455400466918945,"{""type"":""Point"",""coordinates"":[26.45540046691894,-21.777900695800778]}"
00000000000000002317,3715.528571428571,3074.666666666667,676.4583333333334,1056.421052631579,1617.857142857143,2781.3333333333335,TKUO7M,-23.05937957763672,26.457019805908203,"{""type"":""Point"",""coordinates"":[26.457019805908203,-23.059379577636715]}"
00000000000000002318,3715.528571428571,3074.666666666667,676.4583333333334,1056.421052631579,1617.857142857143,2781.3333333333335,MU51GY,-23.05937957763672,26.457019805908203,"{""type"":""Point"",""coordinates"":[26.457019805908203,-23.059379577636715]}"
00000000000000001e5e,3186.3571428571427,2355.1666666666665,542.3972602739726,784.8461538461538,1107.5,2095.777777777778,8Y6CQ2,-21.723800659179688,26.457199096679688,"{""type"":""Point"",""coordinates"":[26.457199096679688,-21.723800659179688]}"
00000000000000002340,3186.3571428571427,2355.1666666666665,542.3972602739726,784.8461538461538,1107.5,2095.777777777778,PUI6ZZ,-21.723800659179688,26.457199096679688,"{""type"":""Point"",""coordinates"":[26.457199096679688,-21.723800659179688]}"
00000000000000001e2c,4239.6,3384.3333333333335,804.6,1283.5,1937.5,3293.0714285714284,2KNFK3,-23.062040328979492,26.457740783691406,"{""type"":""Point"",""coordinates"":[26.457740783691403,-23.062040328979492]}"
00000000000000002339,2958.777777777778,2222.625,592.44,815.6857142857143,1104.5,2254.6428571428573,TNSUFT,-21.752199172973633,26.459199905395508,"{""type"":""Point"",""coordinates"":[26.45919990539551,-21.752199172973633]}"
0000000000000000231b,4200.25,3599.5,738.8888888888889,1183.3076923076924,1824.0,2834.0,N1YFSN,-23.033409118652344,26.459999084472656,"{""type"":""Point"",""coordinates"":[26.459999084472656,-23.033409118652344]}"
0000000000000000233a,2860.222222222222,2163.5833333333335,669.6842105263158,848.1363636363636,1117.6666666666665,2127.8064516129034,K7A5HT,-21.749399185180664,26.460100173950195,"{""type"":""Point"",""coordinates"":[26.460100173950195,-21.749399185180664]}"
00000000000000002342,3154.9333333333334,2314.4,544.8428571428572,799.1641791044776,1060.2777777777778,2024.5,W69BZG,-21.722900390625,26.460500717163086,"{""type"":""Point"",""coordinates"":[26.460500717163082,-21.722900390624996]}"
00000000000000001e32,4386.233333333334,3760.8333333333335,787.5555555555555,1265.3333333333333,2001.6,3059.6666666666665,BCN590,-23.03104019165039,26.460710525512695,"{""type"":""Point"",""coordinates"":[26.46071052551269,-23.031040191650394]}"
00000000000000002314,2576.75,1729.5,522.8333333333334,796.3333333333334,928.125,2399.866666666667,0XE1HP,-23.075899124145508,26.461750030517578,"{""type"":""Point"",""coordinates"":[26.461750030517578,-23.075899124145508]}"
00000000000000001e34,4784.0,4082.4,987.9130434782609,1572.4,2423.7,3404.6666666666665,RYTQVY,-23.0302791595459,26.462810516357422,"{""type"":""Point"",""coordinates"":[26.462810516357422,-23.0302791595459]}"
00000000000000002319,3972.0,3249.5714285714284,736.2941176470588,1202.3076923076924,1919.125,3003.0,0CP0OK,-23.05858039855957,26.46299934387207,"{""type"":""Point"",""coordinates"":[26.46299934387207,-23.05858039855957]}"
0000000000000000231f,3926.6666666666665,3304.6666666666665,641.3333333333334,1091.0,2052.0,3110.625,QO7X75,-23.00946044921875,26.46319007873535,"{""type"":""Point"",""coordinates"":[26.46319007873535,-23.00946044921875]}"
00000000000000001e39,4188.25,3424.75,646.0,1120.6666666666667,1968.0,3228.0,I1B54B,-23.008060455322266,26.463199615478516,"{""type"":""Point"",""coordinates"":[26.463199615478516,-23.008060455322266]}"
00000000000000001e57,2963.5,2282.0,666.5121951219512,865.304347826087,1184.3636363636363,2075.777777777778,CZ5YUO,-21.755399703979492,26.47439956665039,"{""type"":""Point"",""coordinates"":[26.474399566650394,-21.755399703979492]}"
00000000000000001e5b,3118.9285714285716,2320.3529411764707,543.3766233766233,733.4554455445544,1181.9272727272728,2073.625,PRJMQ5,-21.731599807739258,26.47610092163086,"{""type"":""Point"",""coordinates"":[26.47610092163086,-21.731599807739258]}"
00000000000000002335,3381.0,2865.583333333333,957.5833333333333,1196.0,1548.3636363636363,2287.3333333333335,NMLC7X,-21.791200637817383,26.478900909423828,"{""type"":""Point"",""coordinates"":[26.478900909423828,-21.791200637817383]}"
00000000000000001e52,3119.8571428571427,2568.6666666666665,863.2142857142857,1119.851851851852,1504.2222222222222,2334.866666666667,27HHRV,-21.793500900268555,26.479000091552734,"{""type"":""Point"",""coordinates"":[26.479000091552734,-21.793500900268555]}"
00000000000000001e55,3742.3636363636365,3104.705882352941,792.65,994.3571428571429,1239.4666666666667,2341.0,Z0Z57M,-21.75819969177246,26.479700088500977,"{""type"":""Point"",""coordinates"":[26.479700088500977,-21.75819969177246]}"
00000000000000001e5d,3309.0,2512.0,671.75,924.6666666666666,1255.1538461538462,2221.076923076923,KNSIB5,-21.727500915527344,26.479700088500977,"{""type"":""Point"",""coordinates"":[26.479700088500984,-21.727500915527344]}"
0000000000000000233c,3401.6315789473683,2640.0,544.7254901960785,815.4242424242424,1266.9565217391305,2159.714285714286,XVP1U1,-21.732799530029297,26.479900360107422,"{""type"":""Point"",""coordinates"":[26.479900360107422,-21.732799530029297]}"
00000000000000001e56,3185.8571428571427,2828.5416666666665,793.7894736842105,1006.4848484848485,1256.3636363636363,1999.2631578947369,QBBQ5K,-21.75589942932129,26.481300354003906,"{""type"":""Point"",""coordinates"":[26.481300354003906,-21.75589942932129]}"
00000000000000002334,3153.0,2641.5,800.2,1051.142857142857,1383.4117647058824,2079.785714285714,VV1KMI,-21.791900634765625,26.48150062561035,"{""type"":""Point"",""coordinates"":[26.481500625610348,-21.791900634765625]}"
00000000000000002338,3216.0,2640.75,859.25,1121.9166666666667,1382.7826086956522,2216.0,Z8HZ7F,-21.753599166870117,26.483699798583984,"{""type"":""Point"",""coordinates"":[26.483699798583984,-21.75359916687012]}"
0000000000000000233f,3280.777777777778,2484.1,687.5,945.1428571428571,1295.5,2219.777777777778,DIX83G,-21.726699829101562,26.4950008392334,"{""type"":""Point"",""coordinates"":[26.4950008392334,-21.726699829101566]}"
00000000000000002341,3283.214285714286,2381.714285714286,669.0,927.2121212121212,1253.5862068965516,2256.6666666666665,OEB3H2,-21.72319984436035,26.496299743652344,"{""type"":""Point"",""coordinates"":[26.496299743652344,-21.72319984436035]}"
0000000000000000233e,3182.0,2411.1428571428573,674.8947368421053,928.9545454545455,1184.421052631579,2092.3333333333335,872K1S,-21.727699279785156,26.498699188232422,"{""type"":""Point"",""coordinates"":[26.498699188232422,-21.72769927978516]}"
00000000000000002332,3721.6666666666665,3057.0,869.6666666666666,1108.0,1450.0,2341.2,7ZJYYV,-21.797700881958008,26.499900817871094,"{""type"":""Point"",""coordinates"":[26.499900817871094,-21.797700881958008]}"
00000000000000001e53,3775.7,3071.75,914.5,1162.909090909091,1509.090909090909,2445.8333333333335,C5INQ3,-21.77560043334961,26.50079917907715,"{""type"":""Point"",""coordinates"":[26.50079917907715,-21.77560043334961]}"
00000000000000002331,3253.0,2603.0,708.0,921.8333333333334,1222.0,2164.5,XT2DED,-21.79990005493164,26.501699447631836,"{""type"":""Point"",""coordinates"":[26.501699447631832,-21.799900054931637]}"
00000000000000001e54,3373.55,2744.5,851.0,1026.6666666666667,1291.2,2173.142857142857,Q7BOIA,-21.772499084472656,26.502399444580078,"{""type"":""Point"",""coordinates"":[26.502399444580078,-21.772499084472656]}"
00000000000000001e50,3270.0,2564.3333333333335,646.0,856.75,1152.0,2150.0,RTOZZU,-21.7992000579834,26.508699417114258,"{""type"":""Point"",""coordinates"":[26.508699417114258,-21.7992000579834]}"
00000000000000002336,2864.0,2281.083333333333,669.2592592592592,842.3333333333334,1037.6666666666667,2014.125,HTCPH9,-21.790800094604492,26.517499923706055,"{""type"":""Point"",""coordinates"":[26.51749992370606,-21.790800094604496]}"
00000000000000002333,3724.75,2980.5,917.0,1161.0,1527.6,2513.0,10RORB,-21.795499801635742,26.518800735473633,"{""type"":""Point"",""coordinates"":[26.518800735473633,-21.795499801635746]}"
0000000000000000233b,3669.6,2927.7,920.3214285714286,1177.0,1501.4375,2324.8,DXTPHS,-21.748199462890625,26.519399642944336,"{""type"":""Point"",""coordinates"":[26.519399642944336,-21.748199462890625]}"
00000000000000001e51,3808.5,3131.5,968.3333333333334,1159.0,1450.6666666666667,2443.0,G3KFUZ,-21.797199249267578,26.52039909362793,"{""type"":""Point"",""coordinates"":[26.52039909362793,-21.79719924926758]}"
00000000000000001e58,3357.4285714285716,2473.0,746.7058823529412,1005.2666666666667,1322.4444444444443,2291.1666666666665,YFJ746,-21.746400833129883,26.521699905395508,"{""type"":""Point"",""coordinates"":[26.521699905395504,-21.746400833129886]}"
00000000000000001e5a,3302.8,2436.6666666666665,851.625,1106.0,1456.8,2315.0,KNHRGV,-21.74340057373047,26.52560043334961,"{""type"":""Point"",""coordinates"":[26.52560043334961,-21.743400573730472]}"
00000000000000001e59,3200.1,2314.3333333333335,774.6666666666666,1029.0,1346.8,2211.6,4EN3V2,-21.74489974975586,26.526199340820312,"{""type"":""Point"",""coordinates"":[26.526199340820316,-21.74489974975586]}"
0000000000000000233d,3319.5,2409.5,773.0,986.6,1352.0,2222.833333333333,7695QO,-21.731599807739258,26.529499053955078,"{""type"":""Point"",""coordinates"":[26.52949905395508,-21.731599807739258]}"
00000000000000001f0f,3011.6666666666665,2148.0,628.6666666666666,882.0,1326.0,2283.0,HUWY8K,-16.045259475708008,28.258150100708008,"{""type"":""Point"",""coordinates"":[28.258150100708008,-16.045259475708004]}"
000000000000000023d6,3632.0,3023.1428571428573,815.4444444444445,1263.3333333333333,1996.8,2739.25,7661PX,-16.0701904296875,28.26358985900879,"{""type"":""Point"",""coordinates"":[28.26358985900879,-16.0701904296875]}"
000000000000000023da,3604.0,2515.0,695.0,960.0,1516.0,2595.3333333333335,QOKOD4,-16.045560836791992,28.26565933227539,"{""type"":""Point"",""coordinates"":[28.265659332275394,-16.045560836791992]}"
00000000000000001f04,3124.0,2239.0,700.6666666666666,942.0,1405.0,2521.25,QMOFAG,-16.092939376831055,28.266399383544922,"{""type"":""Point"",""coordinates"":[28.266399383544922,-16.09293937683106]}"
000000000000000023c9,2294.3333333333335,1527.0,496.25,657.4,716.25,1716.0,KL4XOA,-16.1143798828125,28.2674503326416,"{""type"":""Point"",""coordinates"":[28.2674503326416,-16.1143798828125]}"
000000000000000023dd,2585.0,1676.0,534.0,778.0,1208.0,2504.0,0KHNF8,-16.041799545288086,28.2803897857666,"{""type"":""Point"",""coordinates"":[28.280389785766598,-16.041799545288086]}"
00000000000000001f07,3202.0,2244.3333333333335,660.6666666666666,878.25,1339.0,2488.0,XTAVIP,-16.0889892578125,28.281339645385742,"{""type"":""Point"",""coordinates"":[28.281339645385746,-16.0889892578125]}"
00000000000000001f06,2476.0,1587.0,485.0,653.0,928.0,1973.5,8CTBT4,-16.08966064453125,28.281980514526367,"{""type"":""Point"",""coordinates"":[28.281980514526364,-16.08966064453125]}"
00000000000000001eff,2802.0,1920.0,560.0,755.0,999.0,2187.6,U4KZML,-16.114110946655273,28.282150268554688,"{""type"":""Point"",""coordinates"":[28.282150268554684,-16.114110946655273]}"
000000000000000023d7,2630.0,1771.0,494.0,700.0,932.0,1941.6666666666667,NSRRGG,-16.068979263305664,28.28215980529785,"{""type"":""Point"",""coordinates"":[28.282159805297855,-16.068979263305664]}"
00000000000000001f08,3519.0,2516.0,661.5,929.0,1414.0,2587.0,36BNDH,-16.069469451904297,28.283489227294922,"{""type"":""Point"",""coordinates"":[28.283489227294925,-16.069469451904297]}"
000000000000000023d4,3206.0,2130.5,702.0,954.5,1338.0,2536.6666666666665,2GTQOO,-16.093599319458008,28.283910751342773,"{""type"":""Point"",""coordinates"":[28.283910751342777,-16.093599319458008]}"
