ID,Longitude,Latitude
0NOJGK,-13.38139,10.47576
A836HI,-13.3817,10.52224
H76AWN,1.73804,13.43168
BOG5XV,-7.84631,14.81236
ED0KZ4,-7.82095,14.8592
O3NRAW,-7.8018,14.8562
EGLV80,-7.80734,14.8568
ICTVB4,-7.77799,14.85486
5PM2QA,39.57456,11.25941
AKB5IQ,-13.4048,10.49737
AI6FOW,-13.3807,10.53939
LSMLB2,-13.37799,10.54674
CHZXEA,-13.36016,10.47691
FAV110,32.33826,0.49293
S3D9C3,-7.80882,14.85494
717NDC,34.21556,-11.64474
BOIN6G,34.3799,-24.21991
SP2KGT,34.39578,-24.17248
VK605I,38.98634,-16.15583
H8MSZ2,48.7118,-18.3216
4Y6ZP7,48.707,-18.2726
6TJ12A,48.7414,-18.2976
V5GDXB,15.92085,-11.77886
67A7EN,22.0802,-19.348
J5I438,34.21556,-11.64474
V4KORY,34.37499,-24.1959
3R97UQ,34.40071,-24.23567
VW7IGY,29.6296,-9.13635
8M7PVE,48.6911,-18.3417
MHS0K5,48.7144,-18.3216
P5CYQT,48.7119,-18.317
U6H90C,15.71866,-7.3128
EE6WA7,14.90462,-16.27184
D2JI16,14.95835,-16.26483
KXB5A2,15.8814,-11.77399
Z5L3FP,15.92085,-11.77886
F4E44S,28.7276,-19.38625
ICA03O,22.0777,-19.351
TMBLP5,22.0802,-19.348
KYVYPZ,9.70933,10.16906
DYOCW5,11.69308,9.08007
175V91,9.04743,9.66625
ITRSHS,8.86292,9.25251
OK88F3,7.73493,9.52822
XEPJ49,8.43053,9.0031
MPKAY4,9.95375,8.57491
J2SNP5,8.16486,8.08119
HZDJJH,6.36402,9.70561
FRV73P,5.39554,10.62202
3SZGWI,8.39838,10.0664
1CXVR1,5.41005,10.66889
U84H7V,8.58993,9.39371
6XMK02,11.3968,9.16441
15RMPI,9.01156,8.53383
6B3IY0,8.56821,9.33437
8H7WYP,4.51746,9.86606
Y38MHK,8.23293,9.9374
IBA36X,10.05456,9.42069
SXIHOZ,8.28213,11.13682
8OBB1Q,8.4022,8.99629
TOGDYE,9.04746,9.66634
CC7XSC,4.43093,10.95324
OP0KS1,8.97728,9.60861
D24D8X,6.17204,9.16042
UI1HV6,8.5931,10.78391
E8ZHVC,9.04489,9.86268
KZN27H,8.58943,10.78451
2IFM5C,9.07787,8.59073
JSBW76,9.86054,9.00779
MSQ6E6,9.28157,10.24945
RJIGWR,8.99092,9.86194
6NRT6W,4.51902,9.88375
FJWSME,4.51811,9.87272
P07BEM,5.46483,9.97984
CNEIJC,9.02759,8.54135
XJSR50,4.85726,9.13533
2PC4IP,5.43562,10.01016
5EBFVM,5.38764,9.55343
INVIYM,9.69868,10.19787
WFP79E,9.69903,10.20077
98MQ89,9.03177,9.65042
CEUD25,11.0777,8.97676
6TLWLW,10.02454,9.3695
TGSOAJ,10.02592,9.92179
NBQAP1,10.05741,9.42755
AY91DB,11.64093,9.01276
6IH629,8.53562,9.32715
CYZ2N7,9.25761,10.29301
V4LK1C,9.84106,9.05141
H9B0WJ,11.01234,8.97793
EIDINX,9.0403,9.66621
AZWD7P,9.12958,8.3634
5A9RO7,8.52495,8.42855
3ECJNT,6.1291,9.50625
Z767N4,5.08989,10.27407
JNWM7N,8.1796,8.07936
V3YYF3,7.67712,11.59525
OQKD0W,7.58037,11.07477
KX5RK7,7.66233,11.58857
9B0NNA,10.42355,10.69477
ULN8Z7,9.11494,8.39599
1BYF9X,8.16317,8.0767
TX1EOS,7.93732,11.46292
2ARCV6,7.69309,11.59767
2FFS3F,6.35929,9.68984
XROJG3,11.06682,8.91125
R1N6S4,11.03965,8.9766
M5LN9E,8.23415,11.04882
0ZTBNN,5.40878,9.96758
LXH392,5.01295,10.23278
E0Q732,7.56476,11.07313
LRAL5Y,8.57814,10.84156
0URTT7,5.34622,9.53564
ZXRF57,5.33171,9.54959
8Z5OZY,7.10142,11.60649
TV9MRO,9.71533,10.17564
5CZJYJ,11.05936,8.92214
BIH7QP,9.02769,8.53496
YFQCHU,7.91586,11.54666
NPF5DF,8.52969,8.42091
120647,8.58151,9.32327
QWJ54H,8.18686,8.07968
G8UVZR,9.39817,8.93905
9RHTA4,8.30746,11.14816
BD3FX2,6.06991,9.49083
IRMMD7,7.7037,9.55781
OWJ594,9.09984,8.35215
YGQNKC,8.90831,8.19887
BWB1DX,5.52177,8.98149
QR50MR,7.63414,9.95305
6AQAXL,8.55166,9.39101
NMQ8CF,7.67508,11.55302
7XQHKW,5.52242,8.98362
GRMRKW,11.38881,9.15015
ZILUKW,4.84312,9.16968
FIJ0E9,4.501,9.89338
AY6O0S,5.35466,10.65464
UFULD4,6.54126,9.37727
U8FKHG,6.37173,9.67128
V5RZ73,9.12437,8.37564
183PA4,8.22872,9.98667
AXM4V4,7.59854,9.99547
SX7RH8,8.2454,11.09724
BP62U9,10.41415,10.676
6O18HJ,11.39398,9.16889
6UIKWR,8.38057,8.99978
TY9XT5,6.54786,9.37754
7K1TJO,7.97489,11.53703
VWTEWT,4.48827,10.98444
HDSABN,8.6529,10.76569
QQ0TPP,8.38507,10.09573
VL5NLQ,9.17354,11.26482
UKYRHQ,9.18314,11.26222
RABA3F,9.13977,11.28752
W8XCRD,9.70586,10.15412
0LGRED,11.02942,8.91025
VYE8MV,7.63665,9.94885
0WADR1,8.62569,10.81574
Z4VAF3,6.9432,11.1213
OUA8E4,8.63447,10.14152
I46VRO,8.60563,10.78558
N7M0ZZ,8.22513,9.93767
WM3DEZ,5.348,9.5294
MWGZI8,8.5802,9.3299
S478VM,8.3189,11.1343
2ES8T4,10.00909,9.9137
WSZ58R,9.18928,9.57059
5DH4DR,8.58009,10.80491
F0UDN1,11.36003,9.12819
5JUIJJ,9.03623,9.59994
DYTRN3,5.98973,10.26583
A54NCB,9.09873,8.40999
ZHM30C,7.64637,9.96717
I0KXX1,8.24322,11.03745
N2J1F2,9.25376,10.26965
DYUDD2,6.99166,11.07852
3V853T,4.4375,10.95615
D1Y7VR,5.46031,9.98732
HQKJ21,10.01381,9.92626
BD0BWR,8.3294,10.0806
OYT2MP,9.95574,8.53682
AC5PND,7.67038,9.92063
8BKJBV,7.59995,11.07815
H5VMTL,9.69645,10.20401
GU0A4H,8.22692,9.98393
9LCY4H,9.17841,9.55968
VJPJD3,8.30117,9.95276
MF6W0T,8.30529,10.0103
S6FX4K,8.59237,10.79551
G7Z0CM,8.25168,11.10012
UE6J65,11.64427,9.01279
JPKC8S,8.23684,10.00101
2TQLX7,4.81228,9.16495
EU3CJB,9.85197,9.02084
A2TPCW,7.66341,9.97187
VNIKF6,8.22958,9.93517
MUQ0EJ,9.99535,9.96902
RGBGB3,9.76069,10.1591
R8ETAR,5.98379,10.23994
T35JQL,6.3285,9.68543
0E871H,9.22463,9.5693
TFDU3G,7.97265,11.52261
I7AQ8U,9.01791,9.61208
CL3HCQ,10.03705,9.91293
88M3Z8,8.60204,10.78559
BZK144,9.00759,9.90388
38HYQM,7.67106,9.9289
1UTF6J,8.37382,8.9999
A55HHZ,9.04518,9.66635
NAUJFC,8.33114,10.06424
VL5FNN,9.15827,11.23612
DN69VY,8.5445,9.39221
7SAEUU,9.99499,9.88804
L58NI4,5.9965,10.28329
083WXB,9.19535,9.56675
E3O36Z,8.10128,8.12711
U6G9NA,10.99775,8.9155
VF41AQ,8.61924,10.19106
PW5THY,9.07171,8.51751
J2APIB,9.74276,10.18689
JBYHSD,4.48322,10.95486
YVFP6F,11.65002,9.02349
6IA0IU,8.6713,10.17358
ERKT4J,8.34011,10.07588
8PW2OV,9.18811,11.26696
RIOMA4,9.96439,8.58781
DJFOCG,8.2312,9.96416
IW4WDL,7.70548,9.55416
P9ABDD,9.94592,8.55477
KON8T1,10.04212,9.37658
DN90MS,11.43695,9.13418
1YEM7T,4.50129,9.84595
450GO6,5.9862,10.27281
OA5QY8,5.36028,10.65893
DP5W3D,7.112,11.61646
VM59FC,8.85359,9.27373
7WKWK0,7.70122,9.5597
JJR9BY,5.92297,10.29132
UJGRIA,8.30553,11.14568
S69NZG,9.27335,10.27185
8392O8,4.50637,9.90669
ZS1H3Q,8.10961,8.06937
57G4F9,4.47519,10.94533
I03FP8,6.37601,9.64747
BSCXAO,10.04802,9.38299
2S04CR,8.64107,8.33723
X9C9U4,9.28069,10.23755
HPM3ZR,9.18964,9.56773
LU60Z9,10.03736,9.92869
U9I10S,7.76737,9.50286
12N1TL,11.69848,9.07839
KJILTB,9.04105,8.54693
IFEQLK,9.16783,8.40495
9P4RJX,10.04455,9.37536
GO1ENK,11.38122,9.13618
NWRFN5,7.76826,9.51267
R7CJJ4,8.61008,10.15137
11R9JO,8.30248,11.13442
MU7C1L,5.53825,8.97264
FJW05A,8.27832,11.1806
DGQ6BQ,5.35773,10.65183
ZAL6L3,9.30141,10.22752
YGSIMJ,8.39044,10.07148
33PJTK,5.46036,9.98957
JVX9Y8,7.76562,9.50729
GOU5BU,9.07782,8.52459
Z6S2C0,8.14281,8.11549
5CG3E1,4.85793,9.13023
N3MJZI,8.40465,8.99801
WIXNIE,5.97741,10.2449
FPZ562,7.76449,9.51147
E6KOIQ,9.89464,9.05838
7SJGEX,9.04367,8.54731
0BJJZ4,9.25803,10.26647
AKXN1U,5.34393,9.5666
IFLP0N,10.05295,9.34452
5D74K5,9.99578,9.89228
A906JT,10.00735,9.91157
WCQQZL,4.47264,10.92904
WTZVD5,9.854,9.01129
7MCRPN,6.54216,9.37189
3X70BD,7.69038,9.49951
WR096R,10.01902,9.92039
97TKOM,8.34794,10.07858
WGPYTY,4.5216,9.87112
MDISJI,8.97537,9.86695
GZX997,4.80645,9.17016
0MTNF0,11.70246,9.0463
QY5M6V,4.8463,9.17261
CO5WE0,9.04513,9.86051
9CBKHD,11.66397,9.02564
6RFENA,8.29828,9.95862
0AFIXM,9.22017,9.5273
KM0JDI,11.43681,9.12944
5QO6NE,4.84928,9.16652
33B7LE,8.14644,8.11984
J3BJF4,8.58259,9.32764
ILLEMY,8.39026,9.02921
ZM7RCZ,4.51789,9.88623
JLMX9D,9.01138,9.90108
7FV6IT,8.57657,10.83724
WD3Z0K,8.31815,11.19041
21PD51,9.28222,10.23634
F5D95Q,8.39271,9.02682
VJX15T,4.49047,10.98145
EKQ5YS,11.65081,9.02726
GDRRD4,8.54023,9.32786
9PASVD,5.3925,9.56986
7ABKD0,9.06992,8.58541
9DYATV,9.02098,9.60565
SANH55,8.34418,10.07311
QBCVD2,8.26738,10.01684
NIATLG,8.39643,9.03291
OKBFGY,7.69809,9.50449
SGF2XR,9.06519,8.51992
27KZIK,8.30637,11.1542
2SX9EI,8.27501,11.09166
SRQ3BE,10.05757,9.37191
SC0WU4,4.53988,9.90968
ODVNM4,10.99485,8.91628
UOIJ2Z,8.39117,10.07722
96JAI3,4.49858,9.84614
V63LPY,10.02012,9.37755
XJYT4N,9.09885,8.41539
W1I2MK,4.48246,10.94868
ZC4GRD,8.09814,8.12171
FVVPQZ,6.95312,11.09327
9OB2GE,11.71033,9.04585
XBH0SP,8.3139,11.18975
6B73L2,11.668,9.02624
YF4W91,9.00517,9.86342
4DEWNL,4.44855,10.96266
W8B7FA,9.07528,8.52302
8DCFL7,5.47048,9.97515
446AW0,8.31379,11.13826
Z7XXOD,4.85018,9.16878
JJEQA7,8.22953,9.96789
HD3PRU,6.33263,9.67008
IVJCV3,11.69727,9.08101
OQP8D4,9.11531,11.23603
T6WBZY,8.61001,10.1835
XOFEGJ,5.0784,10.24297
WH35FU,4.54735,9.9085
EV2M62,8.83875,9.2675
JR6TBG,4.47623,10.92773
7XD239,9.25104,10.28887
1KI3I5,8.88029,9.2512
ZBG6MB,4.84994,9.17147
W33R3F,9.259,10.25035
1YA5RS,10.04989,9.36799
WGLCSM,9.27128,10.27697
QJ31I2,9.03074,9.60869
S1C6GV,8.97868,9.92693
C1YTT4,5.4568,9.98621
NJSQ8Z,8.30111,11.1832
FTGWEN,8.59752,9.39795
XH0GPO,5.42827,10.63013
WASDS8,8.35981,9.02167
4T8JGU,4.83939,9.19896
YQHBLJ,4.77207,9.18242
4DJS0P,9.0206,9.60545
KLYV7G,8.39463,10.06626
4B4L7D,10.44879,10.62403
SREISM,8.83397,9.27548
18IS1U,11.64313,9.02083
S09K9G,9.0841,8.59785
WO778M,4.49932,9.89526
2U2H8Z,9.02494,9.61451
6NNQEL,6.52164,9.41721
2F0QBB,9.03102,9.60201
15EV9N,10.0505,9.42455
OGIYFI,8.96412,9.92344
30U7GX,4.52143,9.88729
XLINS5,11.71565,9.09397
2XK7O9,8.33876,10.07683
I44YPA,8.31649,11.1661
WZSF95,7.64235,9.96869
82UHGN,11.5164,9.38398
NMF2KI,6.33701,9.69432
63NFD0,8.61066,10.79627
O016D2,9.28504,10.24659
G4INL0,10.00603,9.90771
I8MIAD,4.43146,10.92043
7G013P,9.96884,9.92314
9705TI,11.46036,9.37017
G79WD4,6.07263,9.48073
O0B4LO,8.35506,9.02176
CJVVS1,10.46641,10.61306
JZ36V4,9.98164,9.36472
1BSN9Q,6.0378,9.68322
J9TL3E,5.9547,10.26691
NC4G5T,9.07877,8.51905
OQE69S,8.88329,9.25021
NG6K2U,10.02237,9.38089
BEKPHL,9.30932,10.31575
UF811W,4.54317,9.91026
MHUNA7,4.45197,10.95135
FJMFWS,5.35839,10.6538
6XUSUH,4.5079,9.90089
XRGL62,9.07663,8.59296
TEBO3U,8.43039,9.00712
0HR96V,4.52292,9.84162
IB4SIB,8.63517,9.65073
TI1K9R,11.70416,9.04689
PZ512Q,8.26309,9.97642
UHVUC3,6.54651,9.40916
8XKM0R,8.79713,9.24942
JGAUN5,9.99218,9.37328
9JIOWX,10.05068,9.37878
7JWV53,11.64689,9.02702
IUPP78,7.80173,10.03506
HLZK25,11.66678,9.0276
EYW900,7.64599,9.97055
WQ301F,8.58134,10.79998
0COW7I,11.63884,9.01405
GX1XPQ,5.45892,9.98435
YZJI42,4.43289,10.91458
XFDVRE,7.71172,9.50602
TO1GWS,8.28452,11.13771
V9ES3Y,7.6789,9.92579
I4SGPJ,10.04785,9.34121
ORRZML,7.69803,9.55528
1PM288,5.46158,9.98508
DPC86X,6.49918,8.53334
4ZRRFX,5.52481,8.97765
F71O8A,5.45597,10.00496
AFUCVS,9.25485,10.26253
I48G4G,9.03374,9.60304
849YTU,9.19619,9.53297
VCLK7Z,9.03176,9.65046
MXSLUB,8.37162,9.00355
7T4ZCH,11.01235,8.97796
DH88O6,9.28428,10.24323
MMD8N0,8.28458,11.1333
L71MQW,9.1544,8.34066
RNITOQ,11.70068,9.08048
BWP172,9.25982,10.24641
XTROC5,5.35904,10.62573
GXTJOI,10.04472,9.93216
SONQ0F,9.17062,8.40303
W3SO9H,11.69658,9.01999
NA2795,5.39299,10.61908
SLJZKW,11.69804,9.01534
JTK02C,11.69592,9.00985
XZX272,9.98278,9.95691
5SE0HS,9.22073,9.52192
1NWRAM,6.17669,9.16096
4H3904,9.01582,9.60838
ZJ7YD2,10.04182,9.38832
SY9BS1,8.14118,8.11771
WNLQ8P,4.85805,9.13729
4BR8MF,6.5676,9.36656
VCEJEV,4.86164,9.13091
CZYGML,9.07741,8.52106
ICWJ9E,9.14266,11.24812
92PYG6,4.51601,9.88758
W6L4PH,8.37518,10.10403
BADA7P,4.78642,9.15846
KLYZMC,4.83531,9.15169
69KL92,8.56649,9.39383
JXXLRY,9.2778,10.27389
QYTPQT,8.57259,10.83803
A6O8KW,8.58995,10.18738
U8G2HE,9.25097,10.26738
D9Q5GO,9.71113,10.16493
P652A1,9.01752,9.60871
NGROMN,6.5441,9.37888
716F65,5.44222,10.01619
OGDFN2,10.0582,9.36562
H4CIKJ,8.23167,9.96791
YQGL3E,11.63728,9.0165
0O75W2,8.36356,8.99432
KB6GZF,5.41661,10.66894
DJ5G3E,8.56828,9.38406
P2D8KC,6.35563,9.65141
YHHDN4,7.71483,9.51011
94PIVE,6.17167,9.14896
ZIS20Y,8.38451,9.02281
XMP44C,7.64257,9.94923
G13TUC,8.3897,9.0196
XB91WA,7.63434,8.78774
4GQZ2G,8.36835,8.9897
5ZR4K4,8.42095,8.97359
IMGXSA,9.85681,9.02269
MVPWCZ,4.50163,9.83868
UGP6UK,9.01811,9.60199
HCRLCF,8.38732,9.02101
8UVKTK,9.83591,9.05136
84MTUV,6.35202,9.64618
OLU5IP,4.51883,9.88775
QOELOH,9.98839,9.95184
AG4YX6,9.2859,10.24841
FZOKA2,5.51282,8.97241
I59SMY,9.04345,9.64582
NO7K60,8.8364,9.27444
EEVCJ2,10.4785,10.6465
ALURT2,8.83648,9.27442
3VSEL7,5.40025,10.00945
92MGJN,9.27032,10.2739
1WNESW,9.02909,9.61109
X30XBK,8.40329,8.99321
AM84BK,9.99623,9.96501
JXRJ7F,4.46825,10.91875
EUM56K,9.85677,9.01152
A9GB3M,9.00407,9.89178
2ILOV9,10.01716,9.37446
OGCRLZ,9.25513,10.29616
LIP8PY,9.06282,8.52544
OSZABX,9.98665,9.37285
2OLTX0,9.21483,9.56796
4D6S6W,9.02848,9.59915
ZDEYTE,6.52741,9.42245
2KMU1W,8.97974,9.92326
WSWHBM,9.25239,10.29135
N8RPRI,4.50756,9.90478
3TZYBV,9.98034,9.36374
K0PR8J,5.47065,9.9797
53B6WE,8.20193,11.04051
R66GZL,11.70919,9.0477
IWHL2X,9.5495,9.84515
U2ZNTI,9.01424,9.61259
RRO7ID,9.00093,9.86022
ULCK4M,10.4826,10.65442
L4QDO3,4.47609,9.86772
28OPAG,9.08258,8.5357
BGSPJC,9.87927,8.97768
PGM8LV,10.41141,10.68815
DYBCO3,10.02765,9.92046
N648TF,10.01948,9.37569
T1NNJ4,4.81463,9.16928
0PHKOL,6.17328,9.15878
AJWRDK,10.04684,9.33958
EPX7T9,9.06256,8.52173
C8KEME,6.17512,9.15989
RQ1JX5,9.31135,10.31231
8X31G4,4.8315,9.15341
HP8US1,9.30656,10.23036
QQZRHD,10.01408,9.37067
0FXNTS,9.14688,8.34258
Q8PAR1,9.02794,9.59949
NPXNCT,7.72843,9.51823
WBUEGN,6.52977,9.41881
24N4B5,11.6293,9.01711
J15G3B,9.25423,10.2931
250WRC,9.042,9.64705
8O4H4M,8.36386,8.95908
DGL7WT,9.98094,9.37741
UCXL42,6.96424,11.15582
W1W13A,8.10956,8.06439
N7MVMD,8.41866,8.97495
1937V3,8.26174,9.97357
3AAVVI,9.16848,8.38283
SVUH9B,10.03025,9.9098
B2R1FY,5.3627,10.62266
O0JFQR,8.11302,8.06702
W0DFL6,8.99044,9.60688
I9GAQO,4.55111,9.85362
U1LEV0,9.25071,10.24517
LCGZZW,8.39563,10.08277
I7G5ND,8.38744,10.07876
YO6J2P,9.83977,9.04727
BBWYEA,11.07381,8.98372
TLIKL2,11.38312,9.09312
4A8PZC,9.83359,9.04754
RRPAL7,5.42065,10.63044
9AKKKP,5.39789,10.61984
0AUD1L,4.51569,9.84549
H4H9HO,11.47654,9.41799
SZSDQK,8.39225,9.03108
XUE5JG,9.85411,9.01506
5R3GA2,9.28288,10.24347
M32NTC,9.27629,10.27204
VO97TD,11.51848,9.37649
XZNPDC,9.98072,9.36588
4G3VRR,8.36997,8.99326
6G75QW,6.21681,9.11997
FIOXIM,5.43154,9.99097
MPPY7K,10.4381,10.69114
QOUOSW,5.39217,9.54247
0GXF0R,7.63471,9.97124
WXGU2X,6.59497,9.37016
7OOO2Z,6.07156,9.50655
5Y598V,10.41801,10.67729
ILAD4A,5.41917,10.6657
7G1KNJ,10.44466,10.69811
37PPZZ,8.34043,10.05573
OZBCHK,6.05654,9.44878
SDYZD1,5.52612,9.01625
HBG5GF,5.04794,10.23654
O2LIGB,5.42952,10.60797
I4M5KN,6.98663,11.07467
VCR7K6,10.42112,10.69119
VIS9X7,8.16127,8.0784
OQF6W1,8.64138,9.66417
B2GJCT,9.16238,9.50722
IF69Y4,6.04423,9.47662
ZXTW61,6.96359,11.151
YADHT9,11.00877,8.9814
7NH15Q,8.49356,8.44816
KCNMFX,10.41743,10.67917
ZCAT6O,7.97086,11.53217
A1KSYD,5.32383,9.54974
7IEEP5,5.35032,9.53286
BVBV96,7.74581,9.53913
ILI4P6,6.08265,9.62553
HKCMN3,9.9143,8.60134
VQ4BY3,10.44235,10.62147
YM4ZLE,5.39746,9.5714
GJCQYE,5.0388,10.2226
L2TGH4,8.13353,8.04048
OWJKOB,9.99678,9.96123
QIND6F,5.37165,9.53346
78LNWZ,4.78073,9.16092
WG9DAR,9.07463,8.54571
WY3YXI,8.52752,8.42393
5WZ1IT,8.64818,10.76573
WO8LD6,8.1854,8.08337
GR7WS1,4.47373,10.93136
KJXCA9,7.6087,11.07463
VEKDFE,8.24125,9.99761
F0L5CW,8.46052,8.49374
WE7S1L,8.50042,8.45782
P69KC4,6.15403,9.07425
S78T6S,5.4424,10.02733
E2U268,6.07805,9.51557
QL4COW,5.35498,10.62066
PL6D1I,7.62926,11.54568
X6X2LJ,7.6994,11.55402
S2QJM4,6.05433,9.44181
FMG4SU,6.38726,9.61954
U8KHD1,9.94527,8.58144
PTDOPM,5.411,10.64776
9MUZNA,9.15863,9.56262
OAOKHS,5.5746,8.98984
IW3YX9,8.52601,8.42114
2HTS62,7.65513,11.59029
BDK9GU,5.07724,10.24704
0UUWTW,7.65593,11.595
UBZBG3,5.51807,9.00721
6LV7OS,9.2145,9.51037
O94F8X,6.37139,9.66428
6P2527,8.32583,10.06317
6LKGKQ,8.35593,10.03301
C8YG36,4.46948,10.92709
CIUYMB,7.60825,11.07618
98A7O0,5.39737,9.54595
WQD32Y,9.17056,8.40929
T451YU,5.01691,10.23013
GWX3KN,7.6818,11.59361
M18YMH,11.38195,9.15115
S92IBZ,9.95927,8.54112
57KWK4,5.03485,10.2974
HZSKMZ,10.47259,10.61569
AVYATI,5.53089,8.99157
N7CNOS,6.49756,8.52611
U0XO46,6.37412,9.66715
7AW4JB,7.56472,11.07918
XL895X,8.32334,10.08554
JHUF4E,8.23832,10.00265
A87UVI,5.42297,10.62544
BAJ8UM,6.15161,9.09046
SMTS4T,5.03173,10.22284
4KAMAW,8.72767,8.3437
MPPP29,10.43785,10.67828
C0JB1P,8.83905,8.16566
L9UY42,9.19264,9.53008
2SHSAN,10.41875,10.68233
H5YFT7,7.69849,11.55852
5WN6NV,6.95587,11.12299
ZQW773,6.54543,9.42332
KFT789,9.18607,9.52671
FCOY0K,5.42157,10.63249
4B0YZ1,9.87022,8.99593
3SI7GS,8.43,8.94865
D5SKJS,7.65793,11.58963
00QTE3,6.03979,9.69244
2U9G2T,6.15914,9.08769
D90J59,5.37034,9.50939
1R19J3,6.9258,11.14417
JG16BB,9.11649,8.39484
7GVJP5,8.49226,8.45157
XMNUCH,4.45288,10.95963
E7HBWW,8.45993,8.40615
9355CV,11.39054,9.16418
0HGDIW,6.9477,11.09639
OSIWVO,8.64448,9.6654
5Y7TSY,8.2029,11.02514
MHJADR,11.35877,9.13008
O3RWZR,6.57902,9.39242
61NPMM,8.37087,8.96092
2ZGFLO,5.52434,9.00642
VN0TUF,8.18287,8.07581
SD1NDG,4.4798,10.94339
AV6JAB,7.56763,11.07461
H5UCHD,5.32987,9.58081
QYMQ10,9.91326,8.54673
KFZXD9,9.10929,8.34817
7I0WQA,7.90114,11.54114
JN0NXN,10.45289,10.63192
I5YZB4,11.03654,8.98707
VWOHHB,8.24172,11.10218
SC0OIQ,5.35406,9.51634
JO2069,6.20231,9.0794
IOPTNZ,6.95259,11.08948
IE267P,7.69285,11.60227
83LQNF,4.82644,9.15197
0C9WSJ,7.89661,11.54517
D0SSP1,6.07576,9.51047
AR1YBU,6.14932,9.08562
H15I1Y,9.2112,9.50671
GYLRCR,7.90986,11.53896
PD9OCS,8.11291,8.05653
2R19DD,7.61346,9.97501
TC4KV5,5.06891,10.24129
WLCM03,8.12973,8.04525
SVI87X,5.37914,9.53129
OPH7SA,8.14953,8.04784
T03FKN,8.12781,8.04489
Z31UI2,8.54349,9.33275
CREUTX,7.62058,11.08633
QB56U6,8.59096,10.79591
OO1A4T,9.95728,8.57712
ZT1GV0,9.1053,11.27324
BNLMDP,7.6185,11.08436
SWT0I8,5.02596,10.29255
BOAPLE,6.04807,9.47965
4UILVO,5.41188,10.66583
W3HERL,7.67624,11.55358
QT5ZD6,5.39729,9.54236
0V6A4P,8.23607,11.03802
OM5DJP,7.73331,9.51883
PGBVIS,6.07679,9.47602
6POBLM,9.94815,8.57883
I4MXBF,8.61821,10.81189
Y2IM7F,5.37981,9.5502
9FZSUP,7.90619,11.53855
IIPDNX,11.3857,9.15292
FFNAVQ,5.34358,9.53567
AI4T3P,5.04004,10.23535
XHT12E,8.28284,10.01166
PM171A,9.11442,8.39949
T85JT8,6.95578,11.1426
TAXYER,6.92497,11.14159
A0UQTV,5.37498,9.53213
NH239R,4.44638,10.99551
4CQ1UK,10.47114,10.60995
ISNHEW,6.39788,9.64352
LSNFBW,6.57903,9.3974
VSYX6E,8.3506,10.02935
JVSMDN,8.24017,11.07715
G3HBPS,9.1589,11.24122
FAQBUS,8.90272,8.2153
AWWEPQ,8.27568,11.09407
7YDF0O,6.12083,9.44834
O3O9QH,8.23679,11.03308
7DZNY4,8.15063,8.04368
N6F82B,7.67919,11.55143
ZJTDE1,8.39126,10.09688
PT566R,8.58969,10.77988
TIUWBO,7.69977,11.59917
93S9RN,8.63963,8.38863
JHG29C,5.09205,10.2685
46AAGY,6.92594,11.14386
VQQMA0,8.25165,11.03235
JVHQPY,9.0968,8.41297
P4XFYU,8.13119,8.03907
BNM1WJ,9.1727,11.2503
BTV4H9,6.38526,9.623
MAGTF1,9.11173,8.39444
WML2XV,8.5887,10.79595
Q0FTKU,5.94884,10.27084
WRML78,5.42297,10.66873
QA1BQV,6.35932,9.68279
W51DU9,9.84411,9.03967
4JZQ9R,9.07418,8.54737
NTGMO3,10.45083,10.63585
RN77J0,5.34381,9.57246
D2E0H3,5.32619,9.58139
MSBZHY,5.34506,9.56796
4U9CAU,9.13705,8.35999
YV8EEL,9.10755,8.34758
WY0GHN,5.32883,9.54841
R68A63,6.36054,9.68841
KHG3EA,9.12078,8.37992
9WDSXO,8.2049,11.04768
PBA8UN,5.35425,10.64625
G7FYAR,9.37085,8.91728
QNCHBY,8.4231,8.98138
IS1IEY,8.24219,11.07328
S55YTC,6.0924,9.68388
Q1NV07,11.02426,8.90916
RMJ40C,5.42818,10.62363
9KPNPJ,9.16718,11.26639
8VWOJJ,8.67789,8.35781
ZHK7YT,4.44789,10.95651
OFZ2MA,6.98154,11.1029
LNO7LO,8.61611,10.15567
BQAW3D,8.32005,11.11913
8QRT6N,9.1689,11.26466
F5DM8A,8.46239,8.48724
R4Z8T0,8.39948,10.08218
DFIV5O,8.52549,8.46851
C0H2VO,5.3614,10.6503
PS1FZK,6.34121,9.69015
CED5P9,7.90261,11.54226
FXADY3,6.35827,9.70116
B4A3A9,9.12501,11.27679
8HTR9M,9.95209,8.53022
3S2VJ0,8.85569,8.19291
SJ4JUD,8.1841,8.07961
OIHR36,10.47504,10.64938
EO3P4T,7.63932,10.0036
15ZTND,7.7433,9.53923
FWNIML,7.72966,9.52669
KBS9BX,8.12971,8.04163
HQ95F4,4.55331,9.85377
GKVW7P,4.45391,10.96192
OBMUEF,7.91084,11.53742
YSQ5B2,8.99945,9.86285
QY7LVR,5.3271,9.54749
7WT9WA,9.1649,8.4092
TYOKOE,8.21202,11.02871
S8BXRH,6.51727,8.52067
GGEMNH,8.64307,9.64916
KTATOK,8.29845,11.13752
HO11IP,9.22103,9.52194
MVOVV1,9.91744,8.54509
7EL5S4,4.77877,9.18551
K2JY0E,9.97055,8.57516
XTO90R,6.98812,11.08309
OB7CW1,9.87699,8.99417
JCTINB,9.29716,10.22879
