ID,Longitude,Latitude
4I6B8J,36.11204,-7.69107
JO7ZQH,36.13435,-7.68924
L64VFK,35.53266,-7.68701
I6R2SK,36.11646,-7.68643
GX6HW7,36.10583,-7.68106
1QU9S7,35.95714,-7.67804
8I4VXU,35.49527,-7.67663
WBZU4O,35.95805,-7.67633
4SK014,36.00075,-7.67394
TYIUA6,36.0044,-7.67392
CNQZOQ,36.00081,-7.67389
VH6NIP,35.99792,-7.67381
K0DVUT,35.49619,-7.67248
P8Q7H3,35.49699,-7.67229
O8R3MK,35.99959,-7.66493
T6E5MX,35.91859,-7.66399
BGVMYH,35.92955,-7.66262
1A9JZO,36.12527,-7.66246
28ATL8,35.92983,-7.66225
IBWVBC,35.92121,-7.66145
5TBOVF,35.92337,-7.66126
788EZ4,36.00591,-7.66048
1AVT8P,36.00038,-7.66019
FURNEQ,35.92324,-7.65904
NEX8YG,36.00085,-7.65751
67NATQ,36.1131,-7.65331
GVRE01,36.00297,-7.65241
70HYTN,36.00143,-7.65162
EF71ZX,35.96343,-7.64538
YY10W7,36.11267,-7.63783
DSR6NH,36.11262,-7.63775
RKVAYB,36.11371,-7.63713
Q13BD5,36.11174,-7.63711
01PZ4R,35.68689,-7.63586
4Y20A0,35.68695,-7.63429
TCCSEX,35.67953,-7.63331
588F5D,35.64151,-7.63214
QBGK2K,35.6333,-7.63115
1G57QV,35.63326,-7.63114
BKRO6U,35.67872,-7.63063
2O8UA2,36.12579,-7.62838
Q12NFR,36.12488,-7.62778
GOBSOT,35.66451,-7.62446
4W65R3,35.6509,-7.62399
PV3WF3,36.11846,-7.62076
0GZG4D,36.11609,-7.62001
HCIK6L,36.11584,-7.61989
R874J0,35.70483,-7.61735
PS2G5M,36.12328,-7.61734
CHS6HV,35.66926,-7.61686
M0FG54,36.1186,-7.61553
FFSNOB,35.70166,-7.61193
Z4DR87,36.14238,-7.61031
8C3AQG,35.67469,-7.60981
YEP98P,35.68929,-7.60814
E0706S,36.14201,-7.6068
YF5CO7,35.6876,-7.60647
BPURHV,35.69177,-7.60375
012HFG,36.11196,-7.60023
DRPB3Q,36.11381,-7.60016
UTDWBG,36.10662,-7.59795
JAHEJD,36.1461,-7.59503
OPDH52,36.14398,-7.59498
KRM4RI,36.14165,-7.59351
4CMAYQ,36.1243,-7.58139
RTEMFM,36.15299,-7.58057
5XRAP9,36.15466,-7.58017
MNQYFW,36.15541,-7.57858
VBUOX5,36.12871,-7.57782
J719NI,36.15499,-7.5757
W6QI0U,36.13313,-7.57426
NZ36NY,36.15641,-7.57385
FMEP9D,36.15593,-7.5736
SHAE6X,36.13491,-7.57339
X6AR4A,36.13977,-7.57096
45R7KM,36.1332,-7.56971
VVPNAG,36.13398,-7.56295
ZRHIKS,36.13203,-7.56159
ORI3CM,36.13844,-7.55965
X14KR7,36.13932,-7.55898
VR9TCR,36.13944,-7.55897
38YHE8,36.13958,-7.55715
S664VT,36.1383,-7.55552
6690ZR,36.13371,-7.55354
95KI0K,36.13452,-7.55199
OSDXNX,35.4618,-7.51656
15X3I5,35.45913,-7.51604
KX1ZPL,35.45201,-7.51551
R3GYO4,35.45481,-7.51353
BEUH4L,35.45719,-7.46825
C575LP,35.46344,-7.46479
JWQAZ3,37.77659,-7.27324
00SY0A,37.7803,-7.27003
Z295CE,37.79813,-7.2691
9YEH5P,37.77079,-7.2688
Z587YG,37.8091,-7.26739
GY891K,37.79149,-7.26699
5H8G21,37.79537,-7.26637
OD4G93,37.8062,-7.26416
TC635O,37.77064,-7.26195
Q7JYG3,37.79263,-7.26151
Y0AFG5,37.77678,-7.25802
3CQPA0,37.79746,-7.25099
WZPR8C,37.75722,-7.24892
KTKY6K,37.79764,-7.24749
OHXKQQ,37.79977,-7.24592
69B148,37.78532,-7.24554
FZCSHX,37.79065,-7.24507
0DP2NZ,37.7952,-7.24437
Z9ALB0,37.79219,-7.24393
I3XQ9O,37.80261,-7.24382
KWP2ZK,37.76319,-7.23335
X41C2T,37.746,-7.23215
W6E3IK,37.74795,-7.22768
PB28I8,37.74627,-7.22708
YZOU0K,37.74805,-7.22468
7787OY,37.77563,-7.10536
4HZW39,37.77323,-7.10092
QDJCT4,36.0077,-7.09582
23YTNE,37.7732,-7.09547
JE51DG,37.7746,-7.0941
ENI389,37.77776,-7.09398
GR1IIR,37.77053,-7.09192
GSQ9XX,37.4409,-7.09048
P12ZWT,37.44701,-7.09033
1IK5P1,37.81581,-7.07803
P22AVX,37.78068,-7.07701
MHUC8Z,37.78374,-7.07678
81NM14,37.74791,-7.07674
8M313P,37.74942,-7.07638
CKXA4J,37.81734,-7.07437
ZHC7P6,37.74796,-7.07431
Q7PX19,37.8172,-7.07376
C8MQ11,37.81285,-7.07174
A0DRTD,37.81102,-7.07077
OX3AIZ,37.81457,-7.06989
Q16PLA,37.80739,-7.06988
9UXKB1,37.8164,-7.06986
R4K9DF,37.81902,-7.06625
NAEWNK,37.36634,-7.06613
FMHD24,37.81797,-7.066
4OPW7P,37.36632,-7.06523
0N0CDU,37.77618,-7.0623
6HIJA2,36.05459,-7.05989
U3LQ67,37.77519,-7.05967
YRAGP1,37.38438,-7.05828
JMRO1U,36.90554,-7.05789
3GAJUR,36.03253,-7.05749
9PW854,37.77786,-7.05609
R7W7X0,36.90367,-7.05606
EWG6UZ,37.40102,-7.05485
VHIU3D,36.90542,-7.05433
QDL14I,37.40343,-7.05407
G18H7Y,36.90536,-7.04979
9FQ9K8,36.90539,-7.04977
II0323,37.77002,-7.04917
3BXP4X,36.91079,-7.04614
OIQTS4,37.77301,-7.04435
VVEZ44,36.90796,-7.04268
AW8Z26,36.90792,-7.04267
MXDY61,37.77592,-7.04206
PHKHVB,37.77428,-7.03833
74Y5SW,36.05666,-7.03776
6P3L13,37.73189,-7.03751
C7XFJO,37.73243,-7.03687
PPS24G,36.03956,-7.03603
JO5YUL,36.04376,-7.036
KTEBE5,36.04088,-7.03413
A5Q4SM,37.77783,-7.03182
LFUELX,37.43461,-7.03157
2Q0WXU,37.77814,-7.03094
OZTB6G,36.04096,-7.03057
7CRNHB,37.78269,-7.03024
MO6045,36.04549,-7.02879
RUMRPQ,36.90979,-7.02834
5V08YI,36.90946,-7.02827
AZKGYK,36.09624,-7.02662
L1D2R4,35.99985,-7.02553
1FM82Z,35.99985,-7.02553
GGDHI2,36.10172,-7.02483
XHFOF1,35.99539,-7.02463
BZ6AL0,36.01807,-7.02312
MK7004,36.09563,-7.02292
TUZJZB,36.09753,-7.02206
NNGO4Y,35.99439,-7.02198
NR4LRC,35.99439,-7.02198
KP1DPB,36.02048,-7.01969
DAPOVV,36.01615,-7.01847
NM80TZ,36.3796,-7.0113
079WPF,36.08796,-7.01094
UYPDU6,36.37146,-7.01036
WGCPWK,36.37329,-7.01035
SJQ9JD,36.43055,-7.00906
ZCAPVK,36.4311,-7.00892
OEPYCE,36.43783,-7.00777
KE0ZO0,36.38052,-7.00772
06L41O,36.36594,-7.00649
RCPX75,36.37682,-7.00493
X0HA1K,36.224,-7.00171
AERBVU,36.22023,-6.99537
JS0QBT,36.36387,-6.99408
EYD6DX,36.36396,-6.99377
JN6Q8R,36.36478,-6.99316
6ORG87,36.43928,-6.98938
GBKZMK,36.36194,-6.9878
C6T5SM,36.3944,-6.97638
CYSBXF,36.24172,-6.97488
9O6WR9,36.42532,-6.97399
V2S4XU,36.39345,-6.97367
HRFGSU,36.24534,-6.97225
1T5NXU,36.42256,-6.97223
GYN2DM,36.39529,-6.97191
5JV0J1,36.24342,-6.97041
08ATKH,36.42705,-6.96861
F9204P,36.39337,-6.96829
3E0H46,36.40969,-6.96574
T7R65I,36.40975,-6.96549
WYN83I,36.24715,-6.965
UM9S3Y,36.24932,-6.96496
060NRW,36.40692,-6.96472
S9YGL1,36.40602,-6.96461
Q7RPWG,36.43699,-6.96423
O4DDH2,36.40235,-6.96297
Z58RRG,36.24499,-6.96225
FPEQS6,36.40503,-6.96119
M36B5H,36.43415,-6.96052
VB6VWH,36.25143,-6.95965
23NRDG,36.24761,-6.95959
UQXMMJ,36.43046,-6.95873
ZFO0S3,36.24403,-6.95783
VF5D81,36.24399,-6.95782
93IIZY,36.38836,-6.94941
WRNWTQ,36.38847,-6.94933
0TRCKO,36.38657,-6.94834
PUVN7J,36.39108,-6.94484
30VEA0,36.38751,-6.94117
E2ICMD,36.44563,-6.94003
SMJPLN,36.44373,-6.93909
NWN8R4,36.1244,-6.93858
ELJUL5,36.1247,-6.93843
987TIJ,36.3964,-6.93769
F4R3EX,36.1206,-6.93647
AUE8UO,36.44096,-6.93638
6BDTBS,36.3945,-6.93587
63U33Q,36.12462,-6.93586
3AWS2V,37.88467,-6.93583
T57M81,36.12384,-6.93581
PYTOGU,36.1237,-6.93504
34COR1,36.1623,-6.93497
2813V8,36.1605,-6.93459
I3AZ1J,36.12515,-6.93443
DT53ZA,36.09167,-6.93428
5TH7GK,36.16308,-6.93411
5LFDQG,36.39447,-6.93409
ULJ1QV,36.09644,-6.93383
NUV6PP,36.09325,-6.93369
FEUXO0,36.09325,-6.93369
C90JCS,36.16355,-6.93354
NE2CP8,36.15838,-6.93323
LBKZD8,36.09699,-6.9325
2Z881M,36.09699,-6.9325
B04FKC,36.16457,-6.93184
KCX5OG,37.88501,-6.93155
W1ZHK7,36.1357,-6.93122
56CWN7,36.16625,-6.93112
QEHH5J,37.88777,-6.9308
F9463Z,36.09182,-6.9307
R4SS1C,36.09182,-6.9307
EFQ853,36.09182,-6.9307
V70AZD,36.09182,-6.9307
TAMAQG,36.16378,-6.93018
HLI43B,36.1371,-6.9298
NFQBSX,36.09859,-6.92976
93SWPT,36.09859,-6.92976
A3LTRY,36.08998,-6.92934
8CC0B4,36.1432,-6.9292
M46AYI,36.1416,-6.9288
6Q7R7A,36.2007,-6.92858
G25FZ6,36.21088,-6.92844
1SF9LF,36.1388,-6.92843
UY3HGI,36.16547,-6.92808
WCNC72,36.1368,-6.92757
CU7LN5,36.0947,-6.92729
50XSJR,36.0918,-6.92679
C5WQWK,36.0929,-6.92565
IQQZAR,37.86919,-6.92563
2TWKYS,37.86626,-6.92478
ZC5TFO,36.21339,-6.92424
RXSVRE,37.86753,-6.92422
6QC914,36.21336,-6.9242
LLU6DO,36.20733,-6.9241
XLEZ0V,37.47804,-6.92357
3CU52B,37.52538,-6.92316
IY49WN,36.2178,-6.92267
3LBEZE,36.20236,-6.92251
TXW7U5,37.53353,-6.92241
VJICY9,37.47972,-6.9211
3JJ5EJ,37.82582,-6.91942
GGYIDZ,37.82178,-6.91909
UL99BE,37.08466,-6.91857
MSX2XV,37.0828,-6.91857
CW73PD,37.07086,-6.91764
LVHZS7,37.07368,-6.91667
GTOEQK,37.0891,-6.91595
V0IYEN,36.11937,-6.91591
75YNY0,37.08099,-6.91583
A5BOWP,37.06826,-6.91579
Q39NBH,37.08644,-6.91498
3EOIGD,36.12303,-6.91458
V398RU,36.11964,-6.91431
9Z686O,36.11987,-6.91409
SN8MJZ,37.07545,-6.91404
O9ZF2X,36.3632,-6.914
CC8HSK,37.46872,-6.91354
CZ3CE2,37.83086,-6.91351
VUYOGO,36.09136,-6.91324
79PN49,36.09251,-6.91318
LW5XTU,36.37136,-6.91318
SGX9Z7,36.12478,-6.91298
5U90E6,36.16386,-6.91261
885Y2O,36.08901,-6.91228
YR1VYY,37.82967,-6.91181
I2VAN9,37.83041,-6.91181
PCKP5J,37.82217,-6.91162
AHADY9,36.08888,-6.91138
9R8BX4,36.12475,-6.91138
ZCCZ20,37.83224,-6.9111
P1CRVS,36.12368,-6.91099
L5B5WV,36.11651,-6.91083
NX2B2Q,37.82101,-6.91067
0EFHZL,36.16233,-6.91065
O8UH06,37.82225,-6.91046
QD0ASU,36.16201,-6.9102
PV7APG,37.47681,-6.91004
FLP2PV,36.0909,-6.91001
Y3DNHW,36.1391,-6.90992
ZWZBSS,36.1378,-6.90985
AHY8FL,36.36566,-6.90958
00FDRU,36.0899,-6.90951
O9OTPB,36.163,-6.90938
ZAMA7V,36.1369,-6.90925
BH3PZC,36.16221,-6.90902
0Q5CTM,36.08448,-6.90897
K8YDHV,36.08665,-6.90837
9TCJG7,37.86835,-6.90807
P0Y38P,36.16332,-6.90745
0JXWFG,36.1354,-6.90742
UTKYQS,36.1359,-6.90734
V7OUCD,37.86883,-6.90684
DBT4EB,36.0895,-6.90678
4EBTT9,36.08946,-6.90674
PPOM3L,36.1627,-6.9063
52GKTH,36.0879,-6.90578
LUOBNQ,36.1372,-6.90524
MSPY3Y,36.16227,-6.90519
KQUGYW,36.1349,-6.905
79XINV,36.16339,-6.90499
WQEZKL,36.1382,-6.90497
QN5OZ3,36.14,-6.90426
8D1NRY,38.20912,-6.90268
UU4835,37.87509,-6.90183
RYN674,37.87549,-6.90139
I8PWOS,37.85165,-6.89964
FZ8LF1,37.06969,-6.89956
7KOBBS,38.21006,-6.89912
O76RS0,38.2027,-6.899
809SOP,36.99868,-6.89881
KHBMPG,37.07244,-6.89869
UUN0KS,37.88178,-6.89789
5WDNOY,37.87606,-6.89781
N7WK1A,37.46203,-6.89638
MAUGD0,37.07236,-6.896
QTR7SK,37.84738,-6.89513
F1T5WW,37.065,-6.89497
9K4M55,36.1339,-6.89424
JR4EZX,36.1367,-6.89404
XYAXTS,37.45644,-6.8937
VLV4LG,36.11823,-6.8936
S9ZEZV,36.11948,-6.89315
SK6JVO,37.05231,-6.89309
RFJSHD,37.04863,-6.89303
BPS6HP,36.1377,-6.89232
GU9K9V,36.12019,-6.89229
BAKDBF,37.82982,-6.89207
3FOGGP,37.45548,-6.89196
H1JHC3,36.12315,-6.89169
GXTSDS,36.11881,-6.89131
YZWZ4P,36.1383,-6.89124
MP305Q,36.1386,-6.8909
GR4VMB,36.1618,-6.89044
CDCT6B,36.1331,-6.89039
826CVB,37.04844,-6.89024
PZEA2F,36.1401,-6.89009
Q433D2,36.08904,-6.88971
QI3CLQ,36.08811,-6.88969
Y5VT41,36.16738,-6.88958
S6NBNS,36.12223,-6.88956
7ZL14R,36.1397,-6.88935
C7MK3G,36.1166,-6.88918
V1TKOE,36.12401,-6.88911
V2LSTC,36.09514,-6.88888
MI2GKZ,37.84531,-6.88886
M2CPS5,36.09468,-6.8888
YW9245,37.84583,-6.88818
SCJLUR,36.12906,-6.88807
L6SJWK,36.12347,-6.88806
SQEYI7,36.1328,-6.88788
IAXZTA,37.8422,-6.8873
6HD3WF,36.09031,-6.88722
EZ57L2,37.84531,-6.88688
SQHZGZ,37.48822,-6.88686
6SPGKG,37.84524,-6.88681
2AOVK6,36.1374,-6.88657
6XNGWV,36.0976,-6.88609
7XKOJW,36.1657,-6.88591
EW9NO5,36.09356,-6.88579
S3QOLJ,37.84007,-6.88566
K17DK7,37.83008,-6.88551
3ZOZJV,36.0889,-6.88521
HWZC91,36.15977,-6.88516
3O3AHN,36.08917,-6.88493
E394RQ,36.12985,-6.88474
88N8QP,38.19869,-6.8846
3OPEOS,37.52181,-6.88451
TPCBD2,36.16687,-6.8845
SGU9FV,36.16699,-6.88444
708F8I,36.1644,-6.88375
WISPME,37.88249,-6.88367
KG1HPT,36.16328,-6.88359
EE7RFG,36.09074,-6.88353
Y3BTAA,37.07207,-6.88342
03H0OT,37.82634,-6.88299
ZFQ595,36.1642,-6.88228
GKSNH3,36.16142,-6.88223
AHMUI3,37.51081,-6.88168
C8DQ4W,37.4899,-6.88146
8PZ0E8,37.5247,-6.88107
J4UD3X,38.19871,-6.88018
YDT8SD,38.19869,-6.88012
67UC6H,36.0957,-6.87997
2VQLMN,37.48892,-6.87966
EXBY33,37.48435,-6.87776
AKMBW5,36.13062,-6.87755
9FB7RI,36.13136,-6.87715
ZME9GK,37.06829,-6.87707
PBJN5K,37.88049,-6.87674
5ZS85F,36.13062,-6.87658
K92LZV,37.81935,-6.87604
9JGFZS,37.82139,-6.87544
E99QP0,36.11489,-6.87534
S2D18X,36.09978,-6.87484
E8WK1O,36.10058,-6.87449
OJO1I6,37.08738,-6.87365
CTA2IP,36.1607,-6.87272
BPUZU3,36.1577,-6.87246
RGG1N5,36.1605,-6.87232
8CGG3W,36.1611,-6.87214
0FGM8Q,36.1579,-6.87134
O9PONK,36.166,-6.87113
05VDR0,36.11693,-6.87107
LOHMAD,36.1614,-6.8708
YIUDOS,36.16,-6.87052
U5QXS3,36.1657,-6.86999
L14C5D,37.0808,-6.86903
56EBX3,36.0972,-6.86873
2SARJT,36.09581,-6.86867
2BJGT1,37.03639,-6.86862
5WDDPE,36.11411,-6.86746
F8HRRW,37.07445,-6.86723
KCM7GS,36.09945,-6.8668
G75T0J,36.11688,-6.86668
WZDAMJ,36.09268,-6.86654
QYIQCQ,36.10043,-6.86644
WQUPAK,36.10135,-6.86639
F3WA27,36.10104,-6.86576
EKL798,36.097,-6.86576
34V8B2,36.1171,-6.86554
XJVAL6,36.10005,-6.86532
GOKURN,37.83931,-6.86526
ZDC17O,36.11222,-6.86491
PO73QE,36.13783,-6.86459
9W404K,36.12185,-6.86451
P19MNV,36.11438,-6.86346
GOGELC,36.11126,-6.86288
P4PGB4,37.83749,-6.86286
W45A3W,36.09425,-6.86272
FN8ZFM,36.12046,-6.86254
K2IQXP,36.14106,-6.8621
24VMLR,36.11831,-6.86175
WTATWV,37.48489,-6.86166
QAYFYS,36.13938,-6.86151
RI1LC5,36.1231,-6.86132
9CIZ1O,36.11667,-6.86105
4R4UZD,36.10047,-6.86088
2GS26C,36.13733,-6.8607
I8QHFW,36.13683,-6.86058
X4VRBY,36.12129,-6.86053
YNN8YL,37.8382,-6.86009
CL8QJX,37.84465,-6.86003
Z6X95I,36.11914,-6.85994
I41KGB,36.13716,-6.85991
MFKD4P,37.49678,-6.85893
4LMWOR,36.11486,-6.8587
O6NWA4,36.40578,-6.85863
FGI5J8,36.11212,-6.85846
EA8YJD,36.11482,-6.85846
PSJWQX,36.47018,-6.85824
IGZ9VR,37.49671,-6.85817
1D42OA,38.20088,-6.8578
VUPWUO,37.89744,-6.85744
Q3F3KN,36.43706,-6.85733
FNV0F1,36.13968,-6.85719
DWRVM4,37.88917,-6.85698
3PTC1I,36.46735,-6.85688
5ZBTSM,36.1401,-6.85678
SL8LOP,38.19263,-6.85676
B7QOHP,36.14013,-6.85675
XAJKOQ,37.89743,-6.85629
OVAJP7,36.40557,-6.8549
6JK7CB,36.09012,-6.85464
QP1VXI,36.4637,-6.8543
PGKJAE,37.89272,-6.85423
I5UXSI,38.19989,-6.85409
KUA269,36.14834,-6.85339
EYPVCL,37.89175,-6.85294
8GTOJE,37.87245,-6.85158
7CY6AO,36.3835,-6.85107
QDCKUZ,36.09093,-6.85101
WHG32A,36.51603,-6.85058
G2V8O9,37.88977,-6.85024
DO8Q2T,37.8463,-6.84865
X7BFRV,36.09281,-6.84832
SM8DFD,37.86993,-6.84756
S4VG2A,36.3792,-6.84673
Y63V7W,36.37912,-6.84669
HJ1D3D,37.84756,-6.84639
9KVZB2,36.15992,-6.84599
70S8KZ,36.37632,-6.8456
I6FXX6,36.44009,-6.84544
ARWFNQ,37.84678,-6.84432
KX89Z9,37.82607,-6.84378
ADV58C,36.13547,-6.84334
GQJQ47,36.53469,-6.8429
RU842L,36.37449,-6.8429
Y1ZP0T,37.82704,-6.84188
LJH84U,37.82737,-6.84178
BWDJAO,37.92244,-6.84131
R8V0O1,36.14357,-6.84084
5YL99D,36.38662,-6.84064
XI668P,37.92726,-6.84056
QT5CWR,36.38177,-6.84038
XO2HWC,36.38186,-6.84026
FWOXSF,37.82289,-6.83984
JT5OUM,36.15992,-6.83805
NO3EOT,37.83141,-6.83759
FYMXTJ,37.8313,-6.8365
C71PWX,36.158,-6.83369
4IRY3M,36.15709,-6.83364
6Z0WE6,36.38615,-6.83238
052L64,36.50068,-6.83175
KRI0CA,36.38706,-6.83057
ZG1DC9,37.83569,-6.83044
SHD80Y,36.15702,-6.8301
VZ3V9J,36.50523,-6.82997
LIF7P8,36.38242,-6.82964
X6E59F,37.85662,-6.82961
Z63ANU,36.43244,-6.82921
6OGUUP,36.43242,-6.82921
AUF9MO,36.49975,-6.82898
P38FDV,37.86039,-6.82889
283S69,36.40697,-6.82715
HSR6GY,36.16057,-6.82657
HRQO88,36.50241,-6.82623
JHNPRW,36.1587,-6.82566
2SNN3M,36.42689,-6.82556
K05FWG,36.42601,-6.82468
0IN13C,37.86017,-6.82466
PF87PA,36.38624,-6.8241
S1R8ZA,36.38411,-6.82313
42F4T9,36.38321,-6.82247
ZI88ZG,36.38318,-6.82236
IX6G63,37.05353,-6.82024
PXRGRM,36.51135,-6.8201
E10XZP,37.05354,-6.81846
TXFQR2,36.51135,-6.81743
9UGV4A,37.05617,-6.81666
R4NUXD,37.8652,-6.81536
IGNGL7,37.86487,-6.81458
ZI1A8C,37.86564,-6.81423
1UIBAV,36.4467,-6.81412
5A9O8U,36.52846,-6.81399
MIOQOW,37.87012,-6.81368
38GVE1,36.35764,-6.81323
K77CI2,36.3612,-6.8132
FZOFK9,36.53209,-6.8132
C97L4S,36.53209,-6.8132
PNVQQR,37.96781,-6.81297
R5B54C,37.86376,-6.81256
SYNX7C,36.45122,-6.8123
5HW1LN,37.96836,-6.8122
BO8RQ7,36.53152,-6.81216
1T28W4,37.93982,-6.81151
HME344,37.87849,-6.81146
G823KF,37.88389,-6.81138
CAMQZG,36.13574,-6.81107
ZINVTG,36.44937,-6.81052
Z6IPFA,36.52665,-6.81038
3IMN54,36.52585,-6.81032
BQKV9D,36.13654,-6.81004
LVEO5A,37.88973,-6.80988
2NA6MN,37.9092,-6.80973
38A9W8,37.91749,-6.8092
W9U2JZ,37.91367,-6.80905
KEE8EG,37.9339,-6.80889
L3845Q,37.93371,-6.80875
U5CEM6,36.35476,-6.80865
KC1O0O,36.35301,-6.80855
Z4NVG7,37.9175,-6.80854
YAJMWH,37.97077,-6.80785
4NRXIU,36.13659,-6.80651
5SOBX0,37.91368,-6.80646
8BQERM,37.91381,-6.80592
FG8E5P,37.96971,-6.80566
94163P,37.97083,-6.80535
PNI4FR,37.05865,-6.80324
2YB6B1,37.89559,-6.80324
CVBOPP,36.52738,-6.80317
3C5YEU,36.44558,-6.80144
1KIFG5,37.07865,-6.80074
L7ZLQA,36.36413,-6.80007
85QBLZ,36.4501,-6.79965
ARU4NS,37.86599,-6.79929
W4HU2T,37.86639,-6.79921
39GQQA,36.42372,-6.7985
30HB7T,37.06123,-6.79791
WHUSL2,36.44917,-6.7979
2DT1KK,37.0549,-6.79782
AME3TI,36.4218,-6.7977
0IUYR3,37.86764,-6.79741
ISNC5E,36.4212,-6.79718
4B4C1G,37.8953,-6.79694
LKSVEI,37.96838,-6.79684
5P3OQI,37.86343,-6.79668
0FD5ZR,37.96283,-6.79618
NOCD60,37.89377,-6.79595
2WUYQY,37.9617,-6.79589
255DGJ,37.96704,-6.79524
KGY3EN,37.936,-6.79467
YI79QV,37.05206,-6.79425
U8Y9ZA,37.0575,-6.79156
9DBP05,37.02562,-6.79135
4K7HO5,37.94026,-6.78966
ZSE3FP,37.9405,-6.78956
EGVKNI,37.02739,-6.78949
4A62K2,36.40985,-6.78941
V2QLOB,37.96648,-6.78936
IPBKBO,37.83669,-6.78903
IDCVJT,37.94055,-6.78847
J2L9OS,36.45375,-6.78799
DEJVG7,37.05198,-6.78791
24ASZN,36.45353,-6.78779
LXCGFI,37.03197,-6.7877
N55TTC,37.02839,-6.78762
E48W2K,37.84204,-6.78754
Z7E88V,37.84041,-6.78738
73U5XM,36.45992,-6.78709
BAFL68,37.95693,-6.78696
BLTCHB,37.96052,-6.78684
XKUIZD,37.83767,-6.78583
PUGZQX,36.40065,-6.78576
LR3HVX,36.40158,-6.78571
CD32N4,36.40448,-6.78554
6NJTVM,36.404,-6.78511
PJ57RD,37.82654,-6.78493
LTMJ6W,36.39793,-6.78479
WRQ7K2,37.91957,-6.78463
ASGSUC,37.82856,-6.78457
UBFUGD,37.03177,-6.7832
C2ZTVI,37.03266,-6.78313
ILCRXG,36.42429,-6.78238
3AZJ4E,36.45975,-6.78182
YJMASS,37.92182,-6.78145
8DZ0VZ,37.92205,-6.78096
QX0R9C,37.8283,-6.77913
STFD0F,36.37815,-6.77883
ITXGYB,36.37854,-6.7786
MVO9QE,36.3735,-6.77818
4FLET5,37.9452,-6.77713
I2NYKZ,36.42868,-6.77605
2XF5IE,37.92572,-6.77582
O453LX,37.05345,-6.77532
98VTA5,36.43322,-6.77531
5KFDJ3,36.45595,-6.77455
7EKA3V,36.37325,-6.77378
4DZITT,36.42581,-6.77333
EUDO4P,37.94766,-6.77327
RXZW36,37.8874,-6.77311
81R6VU,37.94768,-6.77305
SQA1GO,36.37224,-6.77289
WGPB15,37.05618,-6.77265
FM0HK5,36.45682,-6.77191
4717U7,37.88192,-6.77188
AQFZWX,37.91826,-6.77122
OFINPV,37.05618,-6.77107
9JI1UO,37.88195,-6.7697
BUW756,37.92406,-6.76955
YJLK0I,37.95153,-6.76954
SB4QQ9,37.88258,-6.7691
5P6OD2,37.92236,-6.76884
YBAKCZ,37.89529,-6.76744
72N2VQ,37.89492,-6.76725
N93MCE,37.85266,-6.76702
TH06S7,37.85272,-6.76696
XNCU14,37.85632,-6.76689
H72DN4,36.37049,-6.76678
3JMP5Q,36.37504,-6.7665
7GVREK,36.48757,-6.76591
4S038J,36.48399,-6.76588
MPN82A,36.48742,-6.76579
MRHHSX,36.37669,-6.76567
O5KG14,36.3713,-6.76564
XTDRKL,37.85013,-6.76435
U04J6N,37.85446,-6.76413
TGWE6C,37.89174,-6.76374
BMD1HM,37.89092,-6.76368
CI9HZC,37.89646,-6.76343
6DKI5S,36.49299,-6.76147
6PITWH,36.4023,-6.76085
HJ64W3,36.40113,-6.76058
ZXIXN1,36.40113,-6.76058
77LT1G,36.40294,-6.76056
ABY6YD,37.85707,-6.75973
XFGMLE,36.36823,-6.75971
YNB13B,37.85622,-6.75964
9SH7US,37.85719,-6.75957
CYGWXL,37.89172,-6.75916
K1VC2S,36.40102,-6.75785
YZZQLP,36.40008,-6.7575
K3TF7A,36.49197,-6.75695
HX1VZ7,36.49015,-6.75693
NHO42X,37.70675,-6.75626
ONWYQL,37.69949,-6.75621
GHX9L0,36.36769,-6.7548
UYTDX7,36.36769,-6.7548
FP6RWJ,37.69853,-6.75344
58BRY9,36.49551,-6.7516
6713LT,37.65658,-6.75128
V9RFS0,37.66021,-6.75043
9LHD8K,37.65925,-6.74946
AIYJ6X,37.65292,-6.74941
UHQAJM,36.46637,-6.74862
GMBE3B,37.65463,-6.74763
DRQ9IT,36.48957,-6.74724
18RXOC,36.49079,-6.74629
ACA42C,36.48994,-6.74615
GV8FIS,37.68193,-6.7461
AOVXCD,37.70476,-6.74548
MBYE26,37.70104,-6.74541
RJGS4I,36.49633,-6.74533
XIOGCD,36.4681,-6.745
OTFXFH,36.4626,-6.74488
QKAUY3,36.46266,-6.74408
5U4QJ4,37.69827,-6.7436
YQ8WXT,37.69914,-6.74271
OUSES4,37.68552,-6.74168
3AU9AK,36.32621,-6.74004
T1NOPL,37.69821,-6.74003
DR3Q99,36.27707,-6.73963
ZXCZRR,36.32761,-6.73913
2I850D,36.32806,-6.73911
ZCWKFE,36.27189,-6.73848
5M23O0,37.70366,-6.73828
PLWP8J,37.70357,-6.73734
ZPXC62,36.27778,-6.73685
AZBURK,36.27698,-6.73584
MTQZJI,36.32808,-6.73558
31H14F,37.65621,-6.73506
SSSQZI,37.70174,-6.73379
MA3IIT,36.32858,-6.73376
TJDIF1,37.65264,-6.73322
YOANK1,37.65979,-6.73243
9V8PHB,37.65621,-6.72969
5E728Q,37.66337,-6.72801
XV79U1,37.63237,-6.72767
EDAC1G,37.66606,-6.72708
4YX1OL,37.62598,-6.72578
IANB6V,37.6633,-6.72435
